origin,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23
DE40B,0.23314826786325438,0.2761085996304977,0.24125724792425252,0.24318681600766667,0.2747114794021617,0.2937926551836203,0.20688083675756452,0.2362855078526067,0.23025402361408842,0.2373518745068517,0.16818403511624136,0.1742761392657406,0.3484735666418466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1867276802390736,0.2114537779974901
DE40C,0.4635336064938431,0.5036950943476335,0.44604982429718865,0.5346554758359279,0.4538092102437836,0.5671713297382388,0.4440761752070872,0.49724033046541516,0.4963234806329293,0.4909089482931728,0.3608581414524288,0.3018380405685901,0.579516515857105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3526571910135454,0.4374791187232552
DE40D,0.40877335435863027,0.5067104913625966,0.4659534027002137,0.5360440725629856,0.4336974188195446,0.5987163180067296,0.38900591601202605,0.4137982434462659,0.46098795878152554,0.47482609292026723,0.4496922757762256,0.3767943807326415,0.6675597412789911,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37380273494326444,0.3733833860927074
DE40E,0.037444431542978496,0.1331723106400866,0.09767572559966453,0.1751533502587983,0.10496638473216224,0.21140991090352834,0.06184341864118337,0.07826443950502604,0.11650603515045743,0.1070149737901851,0.10132336294029098,0.034907209468042266,0.20308768665662846,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.013966160492211,0.015244003582921328
DE40F,0.42746673338522556,0.41518871609146424,0.4471328396356249,0.3880647529588186,0.33138758244510624,0.6175882048683132,0.3344360609625574,0.4649171577893918,0.390307662263883,0.4518863184568669,0.2634845589498731,0.28922578131522547,0.6570132862419737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26747189371356805,0.3577736387560695
DE40G,0.37235778471256165,0.4212008734442243,0.39579052631194767,0.4036543024395607,0.3326345524829022,0.4087589903003732,0.2954240052519823,0.39912020152648786,0.4026757656682485,0.38231247331214124,0.28327485594408164,0.22074536624045993,0.43362024091438967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2163707297725166,0.37711020039854115
DE40H,0.06760883941235707,0.14361551242047255,0.11575563453273086,0.17002773482856748,0.1240556940764661,0.2435502076571201,0.07955241265325097,0.10885927462980227,0.13691958932943038,0.1369578085627583,0.06370888657598206,0.02913274349436845,0.24489498328481707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011997661238714707,0.04379981633239627
DE40I,0.42953451153589906,0.4596380216814777,0.5124408384043273,0.5063397222006674,0.49159287969862997,0.5287457163421769,0.41536788447488115,0.4554567996208505,0.44290167562860994,0.5418593644354293,0.4079770311166291,0.37751040916102885,0.5602111301694843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3945334989848792,0.3758800458825873
DE501,-0.10125443434569736,-0.14571384871560455,-0.10077942412728491,-0.15320865800246442,-0.20028629675382448,-0.018596376166097328,-0.09487750461357392,-0.10425830629942223,-0.09684543307211957,-0.11388467730590679,-0.09422364658352989,-0.09140362471306107,0.02607506093561862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19041347906323025,-0.21045996394229927
DE502,0.09486340363603452,0.046941257805365844,0.09510000503079574,0.04296481250288986,-0.040867027631008024,0.1962718225179878,0.12352106730356005,0.10463967666287122,0.09594176429920842,0.059992238200987424,0.04939196374901744,0.049722738970479075,0.24015726254249614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.020456905108711787,0.007819510319189815
DE600,-0.12240604966329871,-0.13184147046201378,-0.08375920683628235,-0.028600055040224226,-0.18609804222417559,-0.03140946929433375,-0.11813475306372045,-0.11971111108651056,-0.11077378397897042,-0.11394442218709966,-0.08768142055217976,-0.13116366707629923,-0.0004474812760394409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1987709517218993,-0.20283818744790072
DE711,-0.13571210734980177,-0.45245795441620806,-0.2561013004028043,-0.1451951437418154,-0.226015418802596,-0.09614893827572024,-0.20602557234814223,-0.1844197103433447,-0.0652701747098472,-0.10845517350318945,-0.05824633761274767,-0.06424634786166394,-0.04064083667102436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2992061331483319,-0.2649035391997473
DE712,-0.14313635749229892,-0.4386323327435251,-0.26813033980594336,-0.21090943153710984,-0.25340805106215636,-0.11600158455942178,-0.18777880577487305,-0.17017972790632052,-0.0743158329112974,-0.11398090577610254,-0.07159914722266358,-0.06497417398340788,-0.04754280967808566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2915431042257043,-0.262009566201004
DE713,0.06992462674007638,-0.29519269097692813,-0.09464239107935168,-0.05040511785715518,-0.15270401077395734,0.06265987616939173,-0.015517830626723517,0.02752867068977949,0.11689015737359876,0.0808546254713669,0.0631138214456366,0.052220024409747046,0.14036672656335325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09709324251066542,-0.0423568869761739
DE714,-0.05473223537110761,-0.36704000481080024,-0.18610613936915843,-0.15877089511997844,-0.16870082787727936,-0.04401646601655207,-0.11148902252273152,-0.10076212030321208,0.026566140986514775,-0.027153760913874447,-0.027210838500943635,-0.02606352470104434,0.05089062826645674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2024930324479105,-0.1763988111468615
DE715,0.05647181050458072,-0.2974062202078337,-0.09407188773315112,-0.09502202249811853,-0.16896217907600397,0.05790193872044824,-0.025634019437808853,-0.029482457083117586,0.08665962962114504,0.012826474831068246,-0.006961186827685095,0.02679820398541044,0.12103420523879937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1566837920089008,-0.13953564112334593
DE716,0.01566903081984905,-0.33187469576504947,-0.10837469666470856,-0.0773066394168167,-0.1605360204555808,0.03810472256178965,-0.07317345802923958,-0.07825623004958282,0.0564355833198118,-0.006592965188358613,-0.027151308437086685,0.0003090312670968043,0.07645709508353349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17931246477790874,-0.1626635512585819
DE717,-0.015347748716485587,-0.33824570213215,-0.11665608301188302,-0.09267263863971575,-0.16109053193065637,0.02565122441364709,-0.06525454563662281,-0.05982587413394724,0.07136034408414349,0.007951252136434661,0.020155920456428333,0.011026324887637662,0.10009148299041426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1897817894135987,-0.16881204202901656
DE718,0.012327952110775309,-0.34989208711512887,-0.17016354464543904,-0.08138842031941051,-0.1350621383908881,0.008982712515536173,-0.06560783261713188,-0.04606612355871986,0.055429798489946336,0.005952612469708463,0.021278649177135955,0.009952520561450795,0.07469021882414983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1772469537137782,-0.14757645557250687
DE719,0.01837532243647666,-0.34560044982158933,-0.15574144032434134,-0.08154917589328481,-0.19726285358123252,0.06379621130119562,-0.04765185824627849,-0.0367741929153752,0.0726299383633251,0.007273207254130609,0.0009062933978420951,0.015567372908203314,0.09543871425173966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12346507784485361,-0.10093574033573627
DE71A,-0.04025365161193917,-0.3537580060979353,-0.15638840222270678,-0.11772996462951335,-0.12953708808308584,-0.028712770297837586,-0.10750620859374416,-0.08729874108110125,0.002727700587284332,-0.05131362272634987,-0.03587642464460117,-0.014920595401113235,0.030546630626955062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22102593729132747,-0.19447682020247303
DE71B,0.10156643056207204,-0.24276131950718927,-0.05986091641241309,-0.033973893217748574,-0.22668198515960014,0.20576524031181642,0.0371885480525862,-0.020367554367181295,0.07871447975443235,0.04652978202908109,0.02433417683461525,0.03206638664071315,0.12799182447547652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21573242985367969,-0.22360216846901337
DE71C,-0.029742701007584582,-0.357196058819774,-0.174207756586493,-0.10544971545265502,-0.21026125766183645,-0.0019162675056413336,-0.08813924794588257,-0.08084145048857672,0.03396678796649,-0.0221930076931115,-0.018104023479238673,-0.03878618969196734,0.06266091639123084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17393797622893503,-0.15221696981888233
DE71D,0.04655428459348254,-0.2849122026808235,-0.13495261142646742,-0.11459487823298053,-0.1776489193463363,-0.00022903100597648773,-0.041205838770610015,-0.03814394992596237,0.06485489874528927,0.02293977298606542,0.016747256196239624,0.03744240832238832,0.08775021637402936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17910509830873522,-0.16123184891573072
DE71E,0.01769850309144161,-0.33125716175827813,-0.1502292880103535,-0.082993408171257,-0.1573031651759481,0.018056770681442513,-0.050985945439082414,-0.05521748562750839,0.04401306540974126,-0.013305601497302755,-0.019163620937214465,-0.022908741188359172,0.05777619811412471,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16317574198050466,-0.1366973099034603
DE721,-0.01181209174197051,-0.38343460136757557,-0.18482113807216127,-0.07039094800482382,-0.1656309221744302,0.02997817631284372,-0.08310115760854331,-0.06683083943763868,0.0344179271845253,0.007387651192127365,0.007627645494398649,-0.00025554394677451686,0.07945271668666498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16764862516467194,-0.14689010859054896
DE722,-0.0022530447790565233,-0.3896943570050494,-0.1948948389393722,-0.08891890440608519,-0.1510710689953425,0.03999340725891454,-0.06557420926202251,-0.05687312072551043,0.06711776163354233,0.025793657395545955,0.006586203050843231,0.051598486233400465,0.12775927295864586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11931829587350873,-0.10464233956436686
DE723,0.07610112607067432,-0.3334414970612385,-0.11332124424605938,-0.0456917047603802,-0.14580877525082847,0.09142026678662263,0.009081354997476643,0.013795337626828719,0.14213278179237654,0.07143128875588078,0.03054315410018793,0.03332859770309127,0.16079286262161396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06622287429698193,-0.043886952352567676
DE724,0.0653922802897291,-0.3353127137368369,-0.13283185827647837,0.015040931626888021,-0.05310713169914061,0.12669312277543665,-0.0038077590151801566,-0.00812393087601826,0.13746765383536474,0.09440068713003669,0.09723279142165331,0.14298360021621725,0.16359693981917123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08454467902399343,-0.05926969305203489
DE725,0.3095639382158244,-0.06655121451433033,0.08259058520626117,0.16232709519934896,-0.005376758413411675,0.2941939500856119,0.21402456416328852,0.18773142797099918,0.3276287276387013,0.2674221241913133,0.2309482228264106,0.2509885054745715,0.37432960854327524,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14508587085231262,0.15007670484396352
DE731,-0.09964367849453737,-0.4430718604808771,-0.2718075255692579,-0.16792848360702484,-0.21360847409784434,-0.012799284400934252,-0.13906486287652753,-0.1173931675735479,-0.004192426147787254,-0.05102277031861613,-0.06043262946834893,-0.020382998321225365,0.046255528499726584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19592035530851082,-0.17282019849515207
DE732,0.011320085807464908,-0.3052163740152284,-0.17052346386856165,-0.0706750131325512,-0.20813836773217342,0.0586639261548525,-0.04921239371895747,-0.055955395874742075,0.08591313215694152,0.030042017495809814,-0.005054042438038198,0.031555713137144226,0.11736502019145179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11842567878736854,-0.09029971884432375
DE733,0.09250482488056444,-0.31670043278970994,-0.11805330877778053,-0.0950926224407943,-0.26870701174956313,0.09187593224494806,0.07190568215717041,0.017224032650994925,0.13043595318063428,0.05122757024464297,-0.056398107818368515,-0.10004782058788042,0.11295914127895501,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.001222422536672596,-0.006625114689783884
DE734,0.1912705158746082,-0.21319220424806962,-0.00960935755095571,0.04666523490403529,-0.0030788488417129445,0.26062277808357504,0.13791214466471402,0.12730148075456826,0.257751189002027,0.1721470925164088,0.1262661237656526,0.19089704800983442,0.2819324827109553,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04689355988224975,0.04739217195577061
DE735,0.339908874772739,-0.12151663502310828,0.1054369315935153,0.1882603621717991,0.04232712966055363,0.437772588487755,0.29395966151048225,0.27856986880813395,0.44451993544176993,0.35914145907473305,0.2796038957639879,0.3270195579011499,0.4857899116862008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22050515038733498,0.2237180761143458
DE736,0.2676094256600279,-0.12749108980472867,0.0713606009313763,0.043500805065087356,-0.03234978153837975,0.2674976867068988,0.19285807565622415,0.21473483094025014,0.38685620701771994,0.2958902110052857,0.14969055784491192,0.3075013381011491,0.4121244598421665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1544118287215055,0.18331692913385833
DE737,0.30069140089746127,-0.07501950100048616,0.09501378257403248,0.14138348740835194,-0.04748840301712609,0.3191924160181754,0.2261050436484926,0.21555808918130182,0.34456854742982457,0.27416640178417895,0.2062862607586866,0.2728787265099004,0.39075775408271407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14175519605913434,0.14479671140026995
DE803,0.05049662945694866,0.06473885551464509,0.04735167707917931,0.14485019189273762,0.07027501070732445,0.2211322665499471,0.07678739155837921,0.07078783115516618,0.06351513324577085,0.0662856130089946,0.09230617186341838,-0.009515679310535763,0.2623124224908491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.025691326889084487,-0.04087070372825585
DE804,0.04797006639855228,0.055723906293909886,0.06229875167216781,0.10044997353096874,0.0483517593650753,0.21972887734869984,0.09103137753489321,0.09464506351089774,0.051264774893431175,0.06060473652014342,0.055886164911191916,0.02666355181492719,0.2257619014929111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.053405730421528075,-0.05379437799922293
DE80J,0.16504798128569642,0.17778282534653655,0.2117487000893148,0.21506195671298034,0.1724163870300961,0.5199397636534968,0.3824638883733118,0.2666517123144161,0.24799398371649084,0.2739724762808131,0.21619036658107693,0.2017700504327009,0.6650961331812395,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4853260691552663,0.3177019268929375
DE80K,0.24201177852599476,0.2906095026041464,0.3013665211767287,0.3278439157845181,0.2436371237682271,0.4666136258404472,0.3724189768758013,0.33563298773037475,0.38273361411922235,0.3648551026120108,0.3332267427013176,0.2606414197314153,0.5471552509331055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.327828624486006,0.273239801831604
DE80L,0.20472637780852265,0.2302779974807394,0.26747232801165266,0.3699533992919617,0.405047875367347,0.5332052895542574,0.4292360256107879,0.4428253102143378,0.44589866880929363,0.47842271202899234,0.49038617565655795,0.5200037387596665,0.7888921238987923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6469233948358646,0.6178361930375791
DE80M,0.007491005037179255,0.05097477323520949,0.06956712318759517,0.04337284553142906,-0.050203941600274415,0.15892073806361484,0.07144350548948286,0.08510913888222604,0.09086062325508326,0.08943137689116787,0.009068558932569637,0.0012420742322012401,0.21464327101666303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00823908667451101,-0.02186375629647397
DE80N,0.1576698462446191,0.2042127613743019,0.23102538984283072,0.2083183239556432,0.11111991275321098,0.3640197061487134,0.2599684937871438,0.2676016127343841,0.2649177603741941,0.30707477712264875,0.22941601259603894,0.11963089597441545,0.46333052661886875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3547374299753301,0.2863507602120283
DE80O,0.26735972110273565,0.330736202931877,0.3362633409072253,0.25100606080354515,0.14162921122860528,0.43392322859352284,0.31117025160263423,0.32213747035729234,0.3569901552170165,0.35627797639111325,0.2173437550914008,0.1695452174087526,0.4862688416270906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2156912136212965,0.1978705719943057
DE911,-0.07281153334688217,-0.08549399841378813,-0.079598885691881,-0.04657267948361521,-0.158954239766519,0.0608290151474562,-0.09468875298691826,-0.08821077258637766,-0.07790149812381852,-0.08336715109981474,-0.025229255579914178,0.013372525918239786,0.0880584619859317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15638896764003074,-0.15657200100495916
DE912,-0.09924170821278344,-0.12588513806058743,-0.11331376688464379,-0.08780149388340308,-0.22543545775642027,0.028657199689224866,-0.07750829261333236,-0.07863940375610567,-0.08281889411863297,-0.08600312376636976,-0.09990056194066088,-0.10153094443772215,0.05059043187152468,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16287762599422195,-0.15892742476605504
DE913,-0.25095492950093723,-0.22234532860461742,-0.19892600904297064,-0.1529255825968383,-0.2857310133252149,-0.0865376397809523,-0.1978601554803674,-0.21704746121872365,-0.19769931161772514,-0.18484196911239592,-0.12572996641836864,-0.18574506451839534,-0.05511691965841181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2961920207233981,-0.29689206444076177
DE914,-0.09340843942784027,-0.07798203958813299,-0.08103542334263958,-0.05471254541568715,-0.2293816284884891,0.06997421436549423,-0.04847847277851236,-0.06422142954157162,-0.04995298321500774,-0.05265824061467084,-0.0519221333558092,-0.10997901876814298,0.08794969732904945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15910165712796653,-0.17145253566467222
DE916,0.1464797432949534,0.15587416471918458,0.10283914049960585,0.006807076784398403,-0.17483739930167275,0.1412160205766113,0.0625701411754398,0.06171903152186964,0.06832786066217666,0.049473727192489214,-0.015359741309620034,0.08114744745430058,0.19788066919111214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04763028144093984,-0.0497383187192203
DE917,-0.004340470616380987,0.018772322813986442,-0.012659814489847099,-0.01254032863816179,-0.15627733932534604,0.14280285907086743,0.004828752354796961,-0.006419567433938789,0.01680876154579658,-0.0008828626549096663,-0.022648420118893453,-0.057832745489874715,0.14750027843838653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1161226991080142,-0.10078208217274165
DE918,0.04389704527305116,0.034338839126084375,-0.008313157871901011,0.015740320902887017,-0.16958416107640184,0.17818829415838655,0.07118063197610436,0.04480004914306779,0.04974744667233577,0.031080334493241546,-0.02185965166300241,0.006453996679430807,0.20789105454339873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.044757113661374026,-0.06893850973647031
DE91A,-0.02850396111042275,-0.028279760759069572,-0.05964778051620945,-0.05515151246222727,-0.14784288473921448,0.0874938393297191,-0.007267020851436712,-0.020395892397728987,-0.013088389400970901,-0.037828724643176326,-0.039829429226884816,-0.04462916349587309,0.1250041071135206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1244596482351259,-0.12964528565910405
DE91B,-0.041222148625223776,-0.05208813090948494,-0.08508822585819698,-0.06093613679986043,-0.18301246916963554,0.09704568945219738,-0.02127159271971757,-0.02303860084276388,-0.03901953347240661,-0.06965992941931343,-0.05967544931076596,-0.043419429980816715,0.10714214451898174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10512960896207546,-0.10326676719703487
DE91C,-0.045207858710900495,-0.050572319790777476,-0.0594680216131821,-0.05289825487055477,-0.17630362485269369,0.046052272820979345,-0.05732670065217749,-0.07860323369045674,-0.05535338079584462,-0.03681434766723324,-0.04625512778523044,0.010118757559461233,0.07473302982059238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15430406872177405,-0.15596256308783119
DE922,-0.020324624756393073,-0.041104807601298865,-0.03068025564691157,-0.09850479209345453,-0.17114823034692206,0.08185726913836455,-0.002896412548843097,-0.022941546197360108,-0.01893950369035413,-0.026155597950772824,-0.049121585794006606,-0.03905793715687422,0.11082783543489239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11147469809773436,-0.12441840699848594
DE923,-0.0876116071428571,-0.130013052431192,-0.11870253142884535,-0.12511922158151256,-0.19823962216280566,-0.020340858848621135,-0.10926539227339893,-0.11639100849590933,-0.11103519444352816,-0.12117940066612942,-0.1257813206396985,-0.07112550986553212,0.015630344167887777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18277102038680348,-0.20194747089364384
DE925,-0.04007856024618728,-0.07953722105667471,-0.08438445504809933,-0.11501480332722402,-0.18437831051124098,0.04635032720970411,-0.039244326850887634,-0.06480175626325446,-0.05727122209839286,-0.08392218891368852,-0.08853423563137364,-0.06186732451838195,0.06071567265802136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14760783221525275,-0.1519567679861027
DE926,0.47369407209049963,0.40741049947252184,0.38003911651132305,0.35669356752907677,0.08872820793895064,0.5394930182960107,0.4531424597376008,0.45301313930157927,0.49197398280193383,0.39201765257946874,0.3117052660133599,0.4097539895018656,0.5829282013820667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20541833042907487,0.19545784571665004
DE927,-0.05539205341212128,-0.04607728072947226,-0.06407234265292494,-0.15397235844850643,-0.2147302562976785,-0.00903686890633637,-0.054734721289456,-0.06446290505151275,-0.06373102213394721,-0.07658791040196378,-0.1058983504235399,-0.09403984413588717,0.020027085293360836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15096590684628453,-0.17316347869462623
DE928,-0.06342939561341687,-0.09286057755566346,-0.09751592966431544,-0.13404149653997244,-0.24572681157591514,0.021766116991830398,-0.06031510818476704,-0.06725369990072971,-0.0780664253605835,-0.08884188013234051,-0.11072980262825294,-0.08849943576967867,0.046314159019867684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.157062690640961,-0.1609238953342983
DE929,-0.08677122491813749,-0.1258313954362743,-0.11836822327384278,-0.11730110688808015,-0.19029370790183842,-0.006859529023960698,-0.0945137856237599,-0.10091955940478337,-0.0923811179284828,-0.10880258159700251,-0.07898516443837567,-0.06775542866301554,0.020554475531077143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1945160977992425,-0.1976234721592266
DE931,0.07257362707827597,0.035915275276847014,0.036660737578560365,0.006934716661695983,-0.10172302364432306,0.16421808778105018,0.06892225087792081,0.05007455584563636,0.027581655733441846,0.0002395351594923767,-0.0009489295171304368,-0.0005812511940037624,0.1600431003519862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07230768834394397,-0.08384351923947952
DE932,0.23057268491119776,0.26007488520519817,0.28939951940410635,0.18440093950465553,0.0027154494783478977,0.20631203228443606,0.19559454721622438,0.2084433303911013,0.21931576727492663,0.15600112503987673,0.0914291246443184,0.09064722319417684,0.27326624034210045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011757082585989398,-0.00017168630286679143
DE933,-0.019445004645358366,-0.025639424602237004,-0.018358890553947904,-0.001703320873112646,-0.15210414400158245,0.0869914513914889,0.004005464711171136,-0.015601164528422862,-0.016636177695573795,-0.04095183960314175,-0.055532679456303136,-0.08661606171496394,0.12369937913390738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09758688750280964,-0.12540054365344078
DE934,0.14327578342064884,0.17981713047116687,0.16134161209637887,-0.30729390638659826,-0.37295785676333226,0.040888014612898704,0.12560316341062117,0.14668316215805266,0.16716168108267548,0.10106082125664595,-0.2982539044963731,-0.2711876730333622,0.0659304865431043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0218867089745185,-0.03643752678213508
DE935,-0.06620854146098276,-0.06988659337274006,-0.05420548606213582,-0.03999711615164392,-0.1524157210780488,0.03005500688428331,-0.052213578870694444,-0.06903549329918579,-0.05808383233532932,-0.07671578634794551,-0.09683451129235943,-0.07938901862983194,0.05940923190264513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14384338944581043,-0.17556817626416166
DE936,-0.03356951938114927,-0.05038761162113192,-0.026958117657402192,-0.12001234241382353,-0.16682113561308187,0.034481878726535076,-0.009081137907768544,-0.021642952465805276,-0.0012420284185218344,-0.02374541631407545,-0.06131534867319055,-0.06491956961755618,0.0863322814687546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12516671635467824,-0.16538886573339395
DE937,-0.0068327788716138205,-0.08382868728325699,-0.11935791949947483,-0.20070182732203368,-0.30273016742115366,0.013278983553135726,0.020217742501931646,0.010105234571254007,-0.06463197462472314,-0.10960784180283434,-0.20510807757844962,-0.24088178834602758,0.05779679010803718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08836693123551309,-0.13012967614909365
DE938,0.18075810175892704,0.19076706431679424,0.17072284458309706,0.07851802772550442,-0.02917933395093142,0.1942624175542702,0.1497209510171995,0.13229045901670933,0.11322683350884288,0.06995060502930617,0.0626026728233362,0.08803816930015707,0.26074551573494986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0011318526830128572,-0.019535427431812247
DE939,0.020032312187999723,-0.01184223515640892,0.006986816852627475,0.008249203512871173,-0.11993198216829815,0.09749944536312127,0.042022378086008505,0.0371050934212136,0.01814412552205158,-0.008585184082813613,-0.02190666765013094,-0.05708902063513943,0.1319189521136812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07570070516357652,-0.10172532151456637
DE93A,0.008550064310784533,0.013007142675148353,0.004170580803990909,-0.05611968181270344,-0.11647825761850061,0.1573627006835161,0.03469210754553331,0.018896470536940546,0.02180596723372097,-0.021435975510997407,-0.07600136595556628,-0.05689658688455501,0.16014445239230657,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09678832504380763,-0.12071679274487146
DE93B,-0.08377225641137953,-0.10470997165307205,-0.08375069128949397,-0.12899958836174508,-0.20592219143999446,-0.026286902414040858,-0.07995417651518533,-0.07961936882678877,-0.08452514220219032,-0.09614996976416046,-0.10843727743764986,-0.11298487123980538,0.019945267470837358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15730499933104403,-0.17982797135410966
DE941,-0.17851064652754944,-0.19662049570519335,-0.1914195959734929,-0.25631284916201114,-0.2883664165978679,-0.08948907020376107,-0.14788092459716462,-0.1884947879397374,-0.16431037199375476,-0.19623489486597423,-0.22745251396648047,-0.2430955884992283,-0.04948950652297224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22156069220647023,-0.24804185120003097
DE942,-0.009306372972326615,-0.019697431211290528,-0.012522704005812235,-0.13349235569153117,-0.19356108312342568,0.1010166890466142,0.026941693557360535,-0.006961512401854608,0.028950485666903614,-0.003031603976090591,-0.06132731813978409,0.032340770061173085,0.21138691732207948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011780905752753923,-0.07734718550304898
DE943,-0.09180857026071498,-0.1281080354465458,-0.06445928112769772,-0.061668719125847815,-0.12928947017843573,0.04669133543151904,-0.06917653347818309,-0.09691162155670452,-0.09368311118923778,-0.10337160538814538,-0.03151851262332206,-0.036353235273374085,0.06137695950769717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1620614361249243,-0.17647876818831143
