origin,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28
DE91C,-0.14752523247493055,-0.08170740756243366,-0.1071859919882392,-0.007136030221641776,0.031618095349575936,-0.020680198035491593,-0.1329083259552738,-0.10004622216870407,-0.4055941993690996,-0.1490878834414502,-0.021357645644326184,-0.005570961605699809,5.1783971983354604e-05,-0.006168602871953532,0.040632233973231235,0.01359261260507072,0.09153331839852785,0.08408737812915668,0.0561227715146253,0.05145974819985244,0.019417550124328997,-0.07159959795048643,0.2588534838069436,0.0710330425055592,0.1747409351114726,0.06253456037029093,0.0748047294410088,0.020747046946180348,0.12548789049912612,0.3088505863690032,0.10510695175105589,0.09393160096439002,0.061728000348782786,0.061343478798421724,0.030729767318899093,0.0419276396236441,0.26819409936763416,0.09643323766036738,0.07659171627708994,0.03878391094414746,0.061986969671335324,0.07676407370086702,0.12019018393125025,0.2899085858329773
DE922,-0.11435770875965201,-0.02331764111043544,-0.02542299487969346,0.021820902328618885,0.0633353240496437,0.009426403149739082,-0.0790970238825458,-0.02946260341098139,-0.38074024474401635,-0.0437058068779721,0.027436201077373212,0.043162732105408885,0.03796157261196065,0.014058528604374398,0.13857963334706191,0.08501745731328181,0.13298170823742006,0.11515177777812169,0.08681703666737284,0.08582919770306074,-0.005570813546290743,-0.05020050683324284,0.24273220619026592,0.13708592936889974,0.2077345974302267,0.11509500461392164,0.08624175194159545,0.03566401266880748,0.07390922031235547,0.28030443308122166,0.1568244772298295,0.12315813746898963,0.08479072677048571,0.07081454766962536,0.046692320491757755,0.020345877414400082,0.2088941748448636,0.14304556979200678,0.0935284161284815,0.07962755259318466,0.06897064327955449,0.02663911303047284,0.037676021984454744,0.24379810180371386
DE923,-0.09287174246295349,-0.05625618082233452,-0.07873143668327409,-0.005672857796514608,0.05343585023863806,-0.0062105312278214475,-0.1161626152025258,-0.06544273304620774,-0.3770123331177969,-0.12136663043440987,-0.00792734121995331,0.018836867155439307,0.0031850128187536075,0.009627122496910001,0.1567146020390784,0.09312478604845764,0.16166979206675558,0.14564953872063224,0.07186228319060128,0.12495568732631601,0.09053221562150848,0.01695990890965149,0.3000980419537249,0.14468719640315397,0.2275453645356207,0.08691464716141284,0.10328787069172729,0.08287418589823559,0.1786292578453288,0.36813504213452175,0.19757800320824193,0.1588152013991062,0.08571378990203993,0.0892115716170625,0.09135209579689296,0.14286840944322998,0.3266707921701668,0.17053387858385483,0.1289379933190833,0.0696132788435675,0.0967685036755741,0.1242781347551567,0.1489312410813528,0.32818772314833744
DE925,-0.11982919432339012,-0.049733400525070914,-0.05653625469436563,0.03647779296296494,0.08829494458360743,0.022619377119160955,-0.1006127741074695,-0.12283088942958031,-0.41264193577228503,-0.11606038417593201,0.02517117978510952,0.035191008704657856,0.021494831344474497,0.001258903785319232,0.08437477547160932,0.08208906698311802,0.16766585511882348,0.12105356661871824,0.08647603028608652,0.09874418999075218,0.06998550583121621,-0.0010486776130483877,0.2974298853813411,0.1396231738184872,0.18335979093717225,0.10997115925181644,0.10167660446074223,0.08120389427821273,0.13784508701260578,0.3197523472170509,0.14701778705698731,0.0978236688838261,0.07212827861005766,0.057885078857562666,0.06234565510424406,0.10836783487659751,0.29028257172471394,0.12633365805853214,0.08559916183144622,0.06177018915853982,0.07106589051014689,0.08210125625221276,0.10895043355051315,0.2891378945991365
DE926,0.05304419891672785,0.10023582788155938,0.06691454015324472,0.16847947096544358,0.24063021633369308,0.19279004522360577,0.048909834203951785,0.14468634990710894,-0.25653165420689406,0.02149210044526817,0.17724661560384747,0.20952838398873874,0.17146062475573687,0.1699977288212582,0.3401623729865395,0.22156747730006998,0.12142362536690587,0.10101869267108321,0.011585743344830535,0.022343433147323122,-0.05563690958239498,-0.12098119157328369,0.25137911356286846,0.10028657977355504,0.15448108969367347,0.07398648778555805,0.03658283870394774,-0.023141522725507735,0.09023309544190306,0.2920677192315009,0.1319226990381297,0.09418215071540104,0.04935380545333601,0.0051510531535399195,-0.01515403645399982,0.0910786810945261,0.2607570857903747,0.10217396188877115,0.06759471126392169,0.018784054510287973,0.018132299175535493,-0.009348317265913009,0.040837884318679185,0.2439984782195168
DE927,-0.15542219673384672,-0.03898262971245281,-0.05224771872339362,-0.015075971871999494,0.025446826653952037,-0.013125896743756305,-0.09874386047155836,-0.0759803921568627,-0.3698674075579951,-0.08579094757789751,-0.013836445408109466,0.0031289900353701494,-0.017642184910733882,-0.01919368414323608,0.040594789447812474,0.05585146032391397,0.12130210931543717,0.09224275647128533,0.06565775638884008,0.07751941317602129,-0.03448802995812217,-0.11681678544932517,0.19804604426443762,0.09885827772182632,0.17637810885636496,0.0713876278131178,0.0670883245762639,0.00022462352161856103,0.016810357526428232,0.24809842303124174,0.11819131613376888,0.09043547617455938,0.07341230156912215,0.04485024121354919,0.01099303355105885,-0.04278184433177723,0.17430217117871494,0.08396788494300811,0.05001141076207749,0.012319000088272247,0.015190863983076452,-0.03475841012303327,-0.027656138264621433,0.26959824259602483
DE928,-0.08143900175161212,-0.02851460409846507,-0.013484644954254388,0.023892540504028448,0.09043297040020004,0.029217179183914865,-0.07693655634008045,-0.055391384212103434,-0.3455262217783971,-0.05745429314544315,0.017199290625503405,0.05194011232033824,0.017737901636112774,-0.001956127134930874,0.08634546468881488,0.057402118800752966,0.06295424523942827,0.05086835051301697,0.02989997532047095,0.017663206814668486,-0.04870467933881484,-0.13650421129444845,0.16782963551024377,0.06835607002492017,0.12026595268192186,0.025373459344105287,0.013290187720188973,-0.029082467051094074,0.006006206680869264,0.1974296299391356,0.10061791719117541,0.0551773719716071,0.010530900222115669,-0.01784423735933005,-0.017223548918302467,-0.032177443713530374,0.15217830331898763,0.05404853410659061,0.02939061953285238,-0.027344918194619816,-0.015323952745370684,-0.00830371845874378,-0.03560777982409946,0.21449114890179533
DE929,-0.20115290448446743,-0.15079239480768958,-0.15809233282923107,-0.06600399627653086,0.007354144445628208,-0.08038972679794765,-0.19124768409138726,-0.1609864604324034,-0.5095611800328106,-0.19817561893907687,-0.06348681922340071,-0.03160339399690337,-0.08113001106710693,-0.08648243382907594,-0.007572411254251232,-0.06636336963018008,-0.0002159300853532553,-0.0172740928948264,-0.05235489257962578,-0.03754755590582115,-0.04667761091604061,-0.1184264844555345,0.13375635037992484,-0.01090256440634041,0.019890504931771247,-0.041400941440906336,-0.03365699462306515,-0.028476819334537717,0.005129924789897267,0.1614195569740715,0.0035840461463607642,-0.030814888787994432,-0.06863842126958053,-0.07424798851962466,-0.047356784800181906,-0.05668906119632866,0.11296487709178216,-0.012704234896538491,-0.04160713550229089,-0.07683784288347717,-0.05871094011554567,-0.01780971564585554,-0.00047287844688248537,0.14134606093436597
DE931,0.1650868832395549,0.29212710668943487,0.2598503740648379,0.36140785562730837,0.39317588234472556,0.32778365613298766,0.2409982133858628,0.30193550138970515,-0.177983517707328,0.21900676879230496,0.3582968534038433,0.3670535435783553,0.338126423564566,0.35247835448256915,0.39752549085781563,0.3955468111960798,0.3270059614388865,0.3324389007242401,0.38302022118610757,0.3904954065062911,0.3492886143894298,0.20941952174772283,0.6246869327855245,0.3407068307143286,0.3828373266341305,0.3775408910373965,0.37485520280032514,0.35079396483501357,0.3595994801866058,0.6457450999704522,0.3424616218530552,0.3317336482626376,0.34549549692714665,0.321906815893783,0.3185579602931561,0.34944874627956146,0.6241276329304499,0.33944135633543926,0.3252695295465311,0.32909988335764706,0.3523953142573115,0.35859490589409204,0.3496882916225006,0.6027634337493493
DE932,0.07528203901547492,0.15161857992711725,0.15884553371514865,0.22093545726654118,0.2146490676076167,0.15263392585686208,0.16051975551409514,0.39835663335955784,-0.10666119872506985,0.15201441224736967,0.21500649527092164,0.21438397502467543,0.1947760639411935,0.25922612069225925,0.3799383690791429,0.3907666192547681,0.29502401885253327,0.2991831616031946,0.34338159258550505,0.383684130155016,0.24094504979212017,0.09396235845278844,0.37068011513410326,0.2943445401303615,0.36523768911236254,0.3306997299791916,0.26142438439543114,0.17115573907999293,0.16434982371519835,0.4234355520971047,0.29191714441263805,0.28992926035855904,0.3070166171759312,0.25482796224484994,0.17921777761608237,0.12529920242794312,0.32189890493358786,0.26749432617259594,0.21367597457669874,0.2501897027477167,0.22627374243639586,0.1906248926240559,0.16626471925403385,0.40154768668230156
DE933,-0.22413689056365016,-0.084812831706501,-0.08245037981939118,-0.02517773028201331,0.006751954972601393,-0.0692923554957412,-0.15721397201360643,-0.12437453191133896,-0.38172618516375,-0.12112304602593094,-0.04896738868507777,-0.02385874636102514,-0.04587949280655457,-0.043256491035338906,0.009141664353353285,0.002720725643646782,0.027068651426486623,0.0075365474172555125,-0.0029959832224939476,0.012186926481173144,0.01300992575017168,-0.08234712318798343,0.15625409190522932,0.0468125673059383,0.10287788652236407,0.006549563322445495,-0.006618913630828893,-0.044303881500179165,-0.0339772597061373,0.18337036940043716,0.04287488094047154,0.020021565930276708,0.008026355052411782,-0.015556854123621178,-0.03260447654534848,-0.07475580116716896,0.13055580927585808,0.042903463633986894,-0.01125603222290883,-0.020995882423058387,-0.025747264820342952,-0.04059217108310087,-0.04632540813721375,0.14998233893781965
DE934,-0.291289452286421,-0.2173462335867311,-0.2316455515404282,-0.17501912812115505,-0.23286113377339368,-0.24912816389561576,-0.2051602704648683,-0.134994267362068,-0.39714748707194436,-0.2588376444374616,-0.20055357963931897,-0.26752206482236895,-0.23298364170646968,-0.14890184550587648,-0.11912659773892509,-0.15363832423801915,-0.07399871518982704,-0.0739386384773072,-0.09027157738095237,-0.08898138487727203,-0.2423425255995626,-0.31562052401545604,-0.05393422606537357,-0.06728643694781866,0.04666144040355835,-0.054566592261904745,-0.07984405029926966,-0.25378231554038544,-0.25377997614343406,-0.007966532556696437,-0.03656823783155305,-0.025928432656678324,-0.07399553571428574,-0.10879358629399816,-0.24984463906809573,-0.2788109482294099,-0.03678015973097937,-0.039929262162340384,-0.04962190745618944,-0.10206473214285716,-0.09676569106583932,-0.2358668206901572,-0.2187895786414652,-0.04358574030705176
DE935,-0.2279632288101482,-0.10251349449155,-0.11435737375989297,-0.04151446018254734,-0.020358350697317174,-0.08319860252650013,-0.1444988953082068,-0.11051133917955858,-0.41653361346533224,-0.1222327499721324,-0.040382333623212974,-0.023299309159273696,-0.05158275718731886,-0.05175860856581049,-0.030035389129185464,-0.03722418570016062,-0.018869506452580453,-0.020813359351207428,-0.030984886383214616,-0.022680461625030568,-0.05154989661146392,-0.15450400832262412,0.11175084096508447,-0.020985793842673406,0.04401231713231901,-0.0336999819408782,-0.05878074934440325,-0.10150438968829079,-0.10632134256309467,0.14289905418515558,0.0011542728695281834,-0.015641742896781996,-0.03787641333385916,-0.07111764643429697,-0.09301841300593183,-0.1253100285460247,0.11497467936643413,-0.007704066697746037,-0.05175000281985631,-0.06407805415384016,-0.06393527906655772,-0.06958633940713255,-0.0766683945470974,0.11856190803225841
DE936,-0.19959342682587167,-0.04846257820657063,-0.05278776167165988,-0.028137359671253304,0.025614688644183925,-0.036907447205299815,-0.15356198453825298,-0.0821502078080859,-0.3992424181107397,-0.11194253075487737,-0.02203796049712603,-0.006567451345369291,-0.02152077527887175,-0.050899128101191904,0.043417240294150616,0.0453124620602019,0.012297186341297284,0.018779044758016283,-0.017281905563821476,0.010830822136152163,-0.09362371212225695,-0.13471497705566304,0.10618759358744168,0.008847254133174998,0.05929890625991674,0.006060425296625871,-0.0128768045353721,-0.08146506404509513,-0.045846920125153345,0.1220220564753638,0.010423149092440687,0.005601510033590218,-0.025022914441661936,-0.04887365447778025,-0.06702003842811799,-0.10346703948688729,0.049385782515204646,-0.02057418419041357,-0.05265137358052374,-0.047865085273843366,-0.03698874043236655,-0.05702045220409968,-0.02783221473798192,0.10427149051528972
DE937,-0.170483747792743,-0.060862893022819886,-0.0717529431785372,-0.009749525807764448,0.04409353593636722,-0.038806815494692004,-0.13558033654371893,-0.08727779128016877,-0.40034440747856237,-0.10156714577170833,-0.02472896585148665,-0.0185946746007154,-0.00829686136930985,-0.05076427803664163,0.03641844408685513,0.055275057401246386,0.07873804334619816,0.06616281444704986,0.034110349136456275,0.021207232618407623,-0.08602057972607613,-0.15521534821384253,0.1483244505299679,0.08381694938643625,0.1421213183807719,0.039502494540204935,-0.0028468474037383062,-0.0899805115728678,-0.09788291940367655,0.1708302193516007,0.0772200714286786,0.06633558051228072,0.009045231826125377,-0.028774189300234565,-0.06620767657289761,-0.12527921637407546,0.11528260407063318,0.06423631162823495,0.005785467006439893,-0.0011468580410758378,-0.024460580536486587,-0.06242322665577138,-0.10662756258583317,0.14301549808251446
DE938,-0.12956873994939266,-0.05295886860844501,-0.08704034076825862,-0.019162457697067037,0.04179606646875955,-0.008372484317197948,-0.03484517012072308,0.044586486497078415,-0.31304016089864617,-0.1061351138801252,-0.017794460562971848,0.014402010033461643,0.016520242627258153,0.0700120934839421,0.11834210536628942,0.07105780484879021,0.13894757820034087,0.13208017716653253,0.12572152122567037,0.1568002661752661,0.08223189174520162,-0.012538401085946949,0.21261145954426564,0.10597347412012481,0.17729954045768026,0.06404961287307542,0.07317260442260443,0.03624040928603156,0.10148603272129741,0.2732998992332176,0.1238792030413729,0.06633769377589505,0.01254846980662605,0.004792434479934382,-0.005391307297577419,-0.006414639871809236,0.19718678755239938,0.11251627678385945,0.09045867776839334,0.0365339193917118,0.05345260032760035,0.0204242117728326,0.030577980995927678,0.21513901558207982
DE939,-0.24066365559295633,-0.12466844015385148,-0.12313273431871341,-0.05632336140570815,-0.024275169703792066,-0.1110242986567328,-0.1998954172480666,-0.14124512126406097,-0.4066380445301184,-0.16312917958695283,-0.09276218014174353,-0.06013675822978981,-0.09125829677695707,-0.10380115096420528,-0.0444669307993899,-0.018863219693201372,0.027228970448583967,0.021410721256192256,-0.023494045271129416,0.007224994087105419,-0.036631983556437486,-0.1525301751038859,0.1168470256186589,0.03996122136426128,0.13409014998169,0.013928259053368475,-0.012944546434055293,-0.08443648826876282,-0.10423369250734393,0.18287004793080053,0.08512225900812354,0.07007126846601763,0.029424029125618922,0.00020460492478413528,-0.03973920891211591,-0.10741830010133646,0.11603866433140064,0.05144628950408214,0.012823092431699434,0.006642934317907301,-0.005518701640969015,-0.03490749596757692,-0.048781312151565226,0.16000529773498995
DE93A,-0.2770117007034495,-0.1839816487348679,-0.20179452252079255,-0.12235007616257065,-0.1341716294375631,-0.13954517106847086,-0.20574895104590418,-0.19559746913728837,-0.46133093107595435,-0.2249723965771755,-0.13151869136209726,-0.1691164290136764,-0.15250311824682006,-0.1343982873981726,-0.11644968179049098,-0.11454217029714009,0.05650773320377955,0.05895386433389693,0.018789624756985646,0.020982699451976394,-0.04032451177176355,-0.055355824780139895,0.21346412853279584,0.0792090960032461,0.18814248278050405,0.0352112491790495,0.025792762650440837,-0.04533310599288631,0.0013160070437059357,0.2589660109231666,0.11098106655551532,0.08782353230809625,0.048597646652484894,0.014124186626405688,-0.03557919784762087,-0.0021018609907896835,0.1989246513600933,0.08036293472530076,0.0667224693222166,0.011934198373013682,0.014796887368146772,0.007022061635171273,0.06894035862896608,0.20589214698552416
DE93B,-0.08136981117796194,-0.020408608589920996,-0.014411058048823921,0.0485387885228481,0.09230871983741551,-0.012435893091139127,-0.09781934763565914,-0.028363416203125547,-0.39100760458578465,-0.05800729688844075,0.023777895855472853,0.05720801091530148,0.03572901134155715,0.017208244247186144,0.13226018844363718,0.07196292385594805,0.10195248558493453,0.10409141846650849,0.060346331828048605,0.07900124921600038,-0.00036744298087909577,-0.01258175919933624,0.23447731954005624,0.10045199156479034,0.15662406112441318,0.04772706650939118,0.05437631638511786,0.01932697712252862,0.08144497718524812,0.22029390419377703,0.08601111913996262,0.07343137228257168,0.02269443649536207,0.012576823328374509,0.016721710381617072,0.016622761386603235,0.16396716126136335,0.09522422615799786,0.040245613749006814,0.017735372331143973,0.0463972299542299,0.006479564584431552,0.038782152181825236,0.2036647830956846
DE941,-0.09076951637423669,-0.004637492313548597,-0.037893884336270944,0.07619627874245194,0.13207032119278983,0.010931828645459607,-0.08137278722071839,0.0013697461704806901,-0.46301352815437324,-0.011721955222131042,0.09423816709527966,0.14126845189526005,0.05454136642504581,0.01731896531073862,0.10219911995062891,0.07385215659863542,0.08040879448176552,0.07651507495828058,0.03670002084636237,0.0408379392423448,-0.02817583552209657,-0.008594807794195525,0.2554986248082871,0.0881111938446264,0.12659468996577794,0.07164894725870341,0.035764715374994926,0.025911230683665742,0.07664684758933293,0.2798793601288654,0.10842545392061398,0.0877021442793271,0.03644986449864507,0.027141243393714376,0.022824342772291395,0.013951845528933804,0.22588702007522854,0.09510444879022684,0.08691555346769109,0.05318949343339585,0.03302134183241212,-0.004318981965655833,0.03924569769039077,0.2493938017838937
DE942,-0.20930708707479018,-0.1947926224001041,-0.21038323737296283,-0.11311500552444687,-0.10768456310867591,-0.1574441060798506,-0.21519355431618858,-0.11013776360817806,-0.5783093361460493,-0.2487000041822922,-0.12933622127835387,-0.11535170090418012,-0.13113073285690235,-0.15424815443744289,-0.040276112199830405,-0.1396340097818941,-0.05163161568789387,-0.11301031762458358,-0.10274996055574637,-0.08504330683577133,-0.1825394645954047,-0.16603153965994555,0.07131679030467719,-0.03940064301094304,-0.012958848558225045,-0.0938773237305911,-0.10662364092242993,-0.1485829078641907,0.022236917317671745,0.12601675330425866,-0.009110304889439425,-0.10284838238768845,-0.10192580767910009,-0.06748070775100534,-0.10993686087211851,-0.12632676163683443,0.08123411559901239,-0.009259750857839477,-0.13192016250304506,-0.09912665781877916,-0.15048891187592994,-0.1426471116331044,-0.09812432050750386,0.004725135415466042
DE943,-0.24573888505545882,-0.17043639838255864,-0.16295286822335642,-0.08067813109522248,-0.006460106969843338,-0.12563271805895415,-0.21783647551994267,-0.16402159994781962,-0.611301590660367,-0.16797828949550042,-0.061794249054386796,0.005981854088554339,-0.09256585029597564,-0.1157797327897585,-0.04783090797364886,-0.06320320843238458,0.0010149633098597288,-0.03509993638889819,-0.07038882643414168,-0.030960853524905407,-0.032460604585137554,-0.10457240497621934,0.1628391735044339,0.01623767202583548,0.01137969131875849,-0.03969115501196663,-0.038262836289163604,-0.02634744580948778,-0.05085154516841128,0.19960574703758094,0.03833357996535547,-0.04142421909002647,-0.07848360589730297,-0.07418897429312887,-0.07853305670469413,-0.10417503093351388,0.11690787512009804,-0.02659621695493597,-0.09183769125179952,-0.1126955647823944,-0.0974379259689323,-0.09229885201501531,-0.08556011241574646,0.11625354772448682
DE944,-0.20934165124197346,-0.10471337660806412,-0.10317650165426617,-0.028638918501498578,0.04787376160430501,-0.0865465472892758,-0.22985614671690935,-0.16224818576227362,-0.5880009814887399,-0.13810093353422703,-0.014290280180150217,0.05971911081245551,-0.04561980609418281,-0.10461333291981334,0.011905578026096375,0.0059717853853777925,0.05503530161908832,0.05045851453951311,0.013495940056099887,0.046191731869779984,0.02324809241043102,-0.0029971839645167586,0.2531673885804906,0.05235109027739848,0.1273012981911037,0.006642849552339625,0.0184646576238654,0.04476286445916733,0.09726575580086849,0.2830430365386485,0.0746956004862891,0.037585367793756985,-0.030619492164893125,-0.01112940381389993,-0.003501449937655776,0.015055909008568902,0.22840483453681903,0.059497028369309035,0.04070219525300689,-0.010307922720013352,0.009932063267721336,0.03804200847381223,0.08927875457674395,0.24890115084559117
DE945,-0.044510450012812175,-0.016972431288308054,-0.022554922618836293,0.05865211472468812,0.08104066734431581,0.025154836690367777,0.006130883299493739,0.3389153352268832,-0.3527996764654905,-0.019663591033828642,0.11044264930552083,0.19127344819764946,0.11723484908362614,0.12028907350847073,0.32212602091085274,0.19807297383887357,0.15930763971355577,0.17575494404144876,0.1991541561329122,0.2285055904105553,0.10210534776459634,-0.03324874876190986,0.26295102834175244,0.15985310355668947,0.2371488324880633,0.12201986935121734,0.061918812113207045,0.02921937446665157,0.0781245891293485,0.30548945856530985,0.17050480027121684,0.1734761477951532,0.11906014123996655,0.0968140518315741,0.06397787768769159,0.020328784173481607,0.22393883273033777,0.15122416859378296,0.09138010061590585,0.0655383912281784,0.041985776319667156,0.02855242163731786,0.0894536625557687,0.2863617859374912
DE946,-0.16563913735185976,-0.009615901540049543,-0.006974533130786553,0.026734195058127463,0.08013963023844273,0.005207266223302476,-0.12290505798646711,0.004529246863807623,-0.37567603407677663,-0.056178671540887626,0.006052654379819389,0.06719982269176072,0.04036998377531287,0.019658052528347625,0.11934605193148151,0.10127698312289213,0.12609877305333983,0.08982391568748804,0.06568274953571196,0.09529590089173823,-0.018351224800633226,-0.12514804092899057,0.17950742901755068,0.11958241538596237,0.16360769272482667,0.08127332049963165,0.05633567149390739,0.01502899880945252,0.01204998639303545,0.19106353539556808,0.10294483117875508,0.08116818001451231,0.05742911756417701,0.044386774191431666,0.008224088965154808,-0.07892703158617376,0.1180281701027941,0.09959821100864685,0.05644390083088524,0.056172908666822785,0.03734932643914979,-0.012298720992876655,-0.016235431776955744,0.155846397831523
DE947,-0.30269800999637564,-0.2166968507553334,-0.20798166646331429,-0.1666508048558658,-0.19737063400651267,-0.21481970888691782,-0.20516329167689307,-0.01062852422814664,-0.3863147489830864,-0.22314224405459737,-0.18706495535658874,-0.1553725629796997,-0.14048067124991925,-0.12057505387767997,0.03513341143879822,0.047867257644160555,0.05131608597699078,0.06625051762095935,0.0867363056150603,0.09616364556264823,-0.036706739432734836,-0.11878001135954475,0.06952531426449204,0.061543712162496655,0.16745100103176624,0.021687677093945368,-0.030972298909250018,-0.08988307634450554,-0.044621652501887765,0.11490193856761266,0.08346293468545563,0.0673408731384264,0.010148185204139848,0.02209537596472777,-0.04706075682764477,-0.10724326909173731,-0.014977265526480932,0.05811568288107716,-0.015740642356439016,0.01139258373044938,-0.033314958643359094,-0.0705571843501257,-0.06999634264242671,0.06916861278795783
DE948,-0.12335848075743239,-0.01597759766870044,-0.003703883285923637,0.029638107045482087,0.058197274478481775,0.010888206104261444,-0.09566468592471467,-0.06693199672090777,-0.4012594481376923,-0.03747252392035172,0.033155635878348244,0.03246647346502618,0.05093441145825994,0.010323249361033682,0.14077050248194456,0.11016391949731363,0.13208280209467627,0.10486119545731798,0.08822174642822378,0.07387131336491848,0.015829184392307738,-0.08729450052004806,0.2174205617267846,0.1345588758351619,0.17288594114105993,0.11305740911220274,0.07594424561499902,0.011936712342377476,0.04301261528627176,0.24092036881641699,0.14481884989794747,0.1000240925952105,0.0805198945993606,0.07725044268342329,0.05665318891908622,-0.010992674871444286,0.19538042629665497,0.13620047168520766,0.08721187612291081,0.09726430066231484,0.06490775451487152,0.01791021808748461,0.026403267603647418,0.20647151323324842
DE949,-0.11982406585918137,-0.02614244064684934,-0.018861348978997827,0.02588619773858558,0.06669560839430688,-0.004411051830593871,-0.098436068129092,-0.05593691143500612,-0.4238774827539413,-0.05248369817756604,0.002867850914160641,0.06055755032393639,0.02672081358529499,0.0008452355852888171,0.12532251706424669,0.07794717230327475,0.17336268574573466,0.12599248641159533,0.13935594504805815,0.13890334101921553,0.09668252143446043,0.03241906548824036,0.2997771354406358,0.17859073980064522,0.24117419801769158,0.14561318120975653,0.10855066531272839,0.08429543253739724,0.14267845092908038,0.34018594453723283,0.21177614009807244,0.16307950548864958,0.14169715042704656,0.11338468341364716,0.11026876276435482,0.0811628729900098,0.26780873980691977,0.1829288536923217,0.12966801662581262,0.12647208546385547,0.09308676535707128,0.1008188186573169,0.12173299428891182,0.28844827318748045
DE94A,0.010676403952550206,0.12396508371322867,0.12298223522270302,0.15864615082699118,0.1583693566895632,0.09796733132057112,0.12577095236238955,0.4402957678865065,-0.1331725167119815,0.12795040085179776,0.17825231048503332,0.22455092031244694,0.17357309534078724,0.233042437760268,0.3863207352490763,0.3865915734816119,0.26760555705407474,0.2913434830902777,0.3546393989022012,0.378388272003068,0.2116424923437321,0.03769714620505438,0.3081186904424946,0.27332172662105725,0.3272505144554889,0.26166260694433463,0.15924785030717015,0.11873478055793152,0.1487792762032587,0.33982569110293426,0.25642932847268196,0.28900019076456007,0.21567235831256593,0.19900191498845787,0.14644291030713097,0.06642121557273173,0.22245612793659775,0.2636440172302461,0.2153515412017626,0.19933526789480527,0.15982558414618664,0.09935432328069682,0.1004864021055143,0.31725870365128794
DE94B,-0.04519453545435814,0.08843330033979946,0.1160648055332798,0.1217671294533118,0.1893253616318542,0.10225145918918055,-0.013191734050597481,0.054969987893565,-0.29464458821008377,0.0846318664795509,0.12372405010318999,0.16880485641762744,0.1344216033530483,0.09816815406294044,0.28818112807140817,0.2636978438555495,0.24984007048968615,0.20963713849924082,0.20309292691450342,0.17790064427698948,0.1425351135772499,0.05908147122800078,0.28616060681429145,0.238468130621325,0.27330837978674505,0.16835008838388132,0.13313194019550356,0.11642872280985683,0.14771603717619142,0.3455013626188883,0.2635740462026839,0.19201498271394968,0.14792170647051428,0.1329114834026388,0.14814557925360772,0.10272394700415255,0.2839700423349527,0.23024928577198378,0.19732915304087162,0.1534927749145849,0.13331405667656582,0.15263857580486673,0.1602827763496144,0.2885626465530198
DE94C,-0.2347196065308409,-0.1274735236804202,-0.1168211556022567,-0.07492610548088607,-0.012221674256573833,-0.11230750973455284,-0.17630719623488766,-0.07526965400239694,-0.448653732102008,-0.1414768391688871,-0.09091385860501422,-0.03047155358754272,-0.0720585503079163,-0.08992705839424209,0.013727840122025325,0.008259764466661101,0.04045082819277446,0.02346735963421831,0.03778158651252661,0.04501101518024875,-0.0023667679412328058,-0.11559254501591809,0.13241260670583266,0.057814015291898,0.118604483456201,0.019007186589998115,-0.012302521650063847,-0.023070882862196607,-0.011216702445449034,0.14814712278497688,0.05189715352719593,0.02427452850836964,-0.002992705396988149,0.027744653029278865,-0.0149123298283933,-0.08740276366724209,0.07674037189285787,0.04341571571170855,-0.01782729875496103,0.003552634927808107,-0.019511156262844387,-0.025468569881784142,-0.039865000985631394,0.12918780417486864
DE94D,-0.009582172701949832,0.10173223685708299,0.10014776382844648,0.13630434035426497,0.20687791272488543,0.12049705496777996,0.0019590382902938686,0.08681425010995447,-0.3026216271592883,0.05350819333846757,0.13950703499217298,0.1807987671962561,0.15296441957938667,0.11318583464620868,0.23617064946488786,0.18408052068287772,0.18033247786178364,0.1595843658338083,0.14255724663701907,0.14163588508170166,0.05186052698891208,-0.010989358939989091,0.26944488670989264,0.18063212411273732,0.2417134440210258,0.17205043602695547,0.11969098061682093,0.08415893674884067,0.10992314203630338,0.3070019160769286,0.1921407597512197,0.1666378385858096,0.14256793903196407,0.11986250558528178,0.09007881479250912,0.04048500098156982,0.24770372729119416,0.18132020068900134,0.12925843858617392,0.12718158270612046,0.11139946364142372,0.06975703691283486,0.09841344560520637,0.2765848811098972
